kind	source_file	path	original_sl	corrected_sl	notes
i18n	data/i18n.json	settings.delete_profile	Izbri?i profil	Izbriši profil	kodiranje: 'Izbri?i' → 'Izbriši'
i18n	data/i18n.json	settings.download_tsv	Prenesi TSV za prevode		
i18n	data/i18n.json	settings.export_overrides	Izvozi lokalne popravke		
i18n	data/i18n.json	settings.import_done	Popravki so uvo?eni. Stran se bo osve?ila.	Popravki so uvoženi. Stran se bo osvežila.	kodiranje: 'uvo?eni'/'osve?ila' → 'uvoženi'/'osvežila'
i18n	data/i18n.json	settings.import_error	Uvoz ni uspel. Preveri JSON datoteko.		
i18n	data/i18n.json	settings.import_overrides	Uvozi lokalne popravke		
i18n	data/i18n.json	settings.language	Privzeti jezik		
i18n	data/i18n.json	settings.local_notice	Lokalna nastavitev za poenostavitev portala. To ni varnostni sistem.		
i18n	data/i18n.json	settings.no_admin	Nima? admin dostopa	Nimaš admin dostopa	kodiranje: 'Nima?' → 'Nimaš'
i18n	data/i18n.json	settings.no_admin_hint	Tvoj profil dolo?a, katere module vidi?. Urejanje uporabnikov je na voljo samo adminu.	Tvoj profil določa, katere module vidiš. Urejanje uporabnikov je na voljo samo adminu.	kodiranje: 'dolo?a'/'vidi?' → 'določa'/'vidiš'
i18n	data/i18n.json	settings.override_hint	Popravki se shranijo v tem brskalniku. Izvoz JSON datoteke omogo?a, da jih kasneje zdru?imo v aplikacijo.	Popravki se shranijo v tem brskalniku. Izvoz JSON datoteke omogoča, da jih kasneje združimo v aplikacijo.	kodiranje: 'omogo?a'/'zdru?imo' → 'omogoča'/'združimo'
i18n	data/i18n.json	settings.save_user	Shrani uporabnika		
i18n	data/i18n.json	settings.text_tools	Besedila in popravki		
i18n	data/i18n.json	settings.users_hint	Uporabnika najprej ustvari? v Supabase Authentication, tukaj pa mu dodeli? profil in pravice v portalu.	Uporabnika najprej ustvariš v Supabase Authentication, tukaj pa mu dodeliš profil in pravice v portalu.	kodiranje: 'ustvari?'/'dodeli?' → 'ustvariš'/'dodeliš'
i18n	data/i18n.json	settings.visible_modules	Vidni zavihki		
i18n	data/i18n.json	stranke.alarm_hint	Stranke v rdečem imajo zapadel naslednji korak ali manjkajoč datum.		
i18n	data/i18n.json	stranke.audit	Audit log		
i18n	data/i18n.json	stranke.datum_koraka	Datum naslednjega koraka		
i18n	data/i18n.json	stranke.funkcija	Funkcija / vloga		
i18n	data/i18n.json	stranke.kontakt	Kontaktna oseba		
i18n	data/i18n.json	stranke.korak	Naslednji korak		
i18n	data/i18n.json	stranke.nova	+ Nova stranka		
i18n	data/i18n.json	stranke.nova_modal	Nova stranka		
i18n	data/i18n.json	stranke.prazno	Še ni strank. Klikni "+ Nova stranka".		
i18n	data/i18n.json	stranke.razlog_izgube	Razlog izgube		
i18n	data/i18n.json	stranke.samo_izgube	Samo izgube		
i18n	data/i18n.json	stranke.samo_zmage	Samo zmage		
i18n	data/i18n.json	zakonodaja.kljucne_obveznosti	Ključne obveznosti		
i18n	data/i18n.json	zakonodaja.subtitle	Pregled EPR in okoljske zakonodaje po državah. To je orodje za prodajalca, ne pravni vir — pred uporabo v ponudbi preveri trenutno veljavno verzijo.		
i18n	data/i18n.json	zakonodaja.uradni_viri	Uradni viri		
i18n	data/i18n.json	zakonodaja.zadnja_revizija	Zadnja revizija:		
json	data/koledar.json	_opis	Pomembni EPR in okoljski datumi v letu. Preveri vsako leto, ker se uradni roki občasno spremenijo.		
json	data/koledar.json	_opozorilo	Datumi so okvirni. Pred uporabo pri stranki preveri aktualni rok na ARSO ali pristojnem organu.		
json	data/koledar.json	letni_cikel.0.dogodki.0.interzero_vloga	Stranke s skupno shemo prejmejo pripravljen osnutek, ki ga le še potrdijo. To je velika vrednost storitve.		
json	data/koledar.json	letni_cikel.0.dogodki.0.kaj	Zbiranje podatkov za letno poročilo za preteklo leto: količine embalaže/EE/baterij po materialih in kategorijah.		
json	data/koledar.json	letni_cikel.0.dogodki.0.kdo	Vsi EPR zavezanci		
json	data/koledar.json	letni_cikel.0.dogodki.0.naslov	Priprava letnih poročil		
json	data/koledar.json	letni_cikel.0.dogodki.0.rok	Skozi cel mesec		
json	data/koledar.json	letni_cikel.1.dogodki.0.kaj	Interzero ekipa do tega datuma pripravi vse osnutke poročil za stranke. Stranke imajo cel marec za pregled in potrditev.		
json	data/koledar.json	letni_cikel.1.dogodki.0.naslov	Notranji rok za pripravo letnih poročil		
json	data/koledar.json	letni_cikel.1.dogodki.0.rok	Konec februarja		
json	data/koledar.json	letni_cikel.10.dogodki.0.interzero_vloga	Pospeš še aktivne priložnosti. Po decembru se odločanja zamaknejo.	Pospeši še aktivne priložnosti. Po decembru se odločanja zamaknejo.	slovnica: velelnik 'Pospeš' → 'Pospeši'
json	data/koledar.json	letni_cikel.10.dogodki.0.kaj	Stranke želijo pogodbe sklenjene do 1. januarja, da se prične z novim letom. November je rok za podpis.		
json	data/koledar.json	letni_cikel.10.dogodki.0.naslov	Sklenitev novih pogodb		
json	data/koledar.json	letni_cikel.10.dogodki.0.rok	Pred koncem leta		
json	data/koledar.json	letni_cikel.11.dogodki.0.interzero_vloga	Pošlji strankam obvestilo o pristopu k zbiranju podatkov za letno poročilo.		
json	data/koledar.json	letni_cikel.11.dogodki.0.kaj	Pregled leta, priprava sistemov in komunikacije strankam za januarsko zbiranje podatkov.		
json	data/koledar.json	letni_cikel.11.dogodki.0.naslov	Letni pregled in priprava na januar		
json	data/koledar.json	letni_cikel.2.dogodki.0.interzero_vloga	Glavna obveznost leta. Zamudniki kaznovani. To je največja prodajna sezona — stranke, ki so v zamudi, iščejo partnerja.		
json	data/koledar.json	letni_cikel.2.dogodki.0.kaj	Oddaja letnih poročil v sistem ARSO za preteklo koledarsko leto. Velja za vse, ki so dali izdelke ali embalažo na trg.		
json	data/koledar.json	letni_cikel.2.dogodki.0.naslov	ROK: Letna poročila ARSO		
json	data/koledar.json	letni_cikel.2.dogodki.0.rok	31. marec		
json	data/koledar.json	letni_cikel.3.dogodki.0.interzero_vloga	Priložnost za pogovor o letnih trendih in optimizaciji.		
json	data/koledar.json	letni_cikel.3.dogodki.0.kdo	Zavezanci v skupni shemi		
json	data/koledar.json	letni_cikel.3.dogodki.0.naslov	Prvi kvartalni obračun		
json	data/koledar.json	letni_cikel.3.dogodki.0.rok	Konec aprila		
json	data/koledar.json	letni_cikel.4.dogodki.0.interzero_vloga	Iskanje priložnosti za nadgradnjo paketa, dodatne storitve.		
json	data/koledar.json	letni_cikel.4.dogodki.0.kaj	Pregled poslovanja po pomladi: kako se gibljejo količine, ali so spremembe v izdelkih, kaj načrtujejo do konca leta.		
json	data/koledar.json	letni_cikel.4.dogodki.0.kdo	Account managerji		
json	data/koledar.json	letni_cikel.4.dogodki.0.naslov	Letni pregledi pri strankah		
json	data/koledar.json	letni_cikel.5.dogodki.0.interzero_vloga	Komuniciraj strankam kvartalna obvestila o spremembah, ki jih čakajo.		
json	data/koledar.json	letni_cikel.5.dogodki.0.kaj	Veliko zakonodajnih sprememb v EU velja od 1. januarja naslednjega leta. Junij je čas, da se preveri, kaj se bo spremenilo.		
json	data/koledar.json	letni_cikel.5.dogodki.0.kdo	Vsi zavezanci		
json	data/koledar.json	letni_cikel.5.dogodki.0.naslov	Priprava na zakonodajne spremembe		
json	data/koledar.json	letni_cikel.5.dogodki.0.rok	Pred poletjem		
json	data/koledar.json	letni_cikel.6.dogodki.0.interzero_vloga	Pogovor o gibanju količin — če so višje od napovedi, je čas za prilagoditev.		
json	data/koledar.json	letni_cikel.6.dogodki.0.kaj	Polletni obračun prispevkov in pregled količin.		
json	data/koledar.json	letni_cikel.6.dogodki.0.naslov	Polletni obračun za skupne sheme		
json	data/koledar.json	letni_cikel.6.dogodki.0.rok	Polletni pregled		
json	data/koledar.json	letni_cikel.7.dogodki.0.interzero_vloga	Investiraj v pripravo. Septembra se vse zažene.		
json	data/koledar.json	letni_cikel.7.dogodki.0.kaj	Manj sestankov, čas za pripravo materialov, izboljšave procesov, kalkulacij za jesen.		
json	data/koledar.json	letni_cikel.7.dogodki.0.naslov	Tihi mesec — priložnost za pripravo		
json	data/koledar.json	letni_cikel.8.dogodki.0.interzero_vloga	Intenzivna prospektacija. Stranke odprejo proračun za naslednje leto.		
json	data/koledar.json	letni_cikel.8.dogodki.0.kaj	Najboljši čas za nove pogovore — podjetja se po poletju vrnejo, načrtujejo proračune za prihodnje leto.		
json	data/koledar.json	letni_cikel.8.dogodki.0.naslov	Začetek jesenske prodajne sezone		
json	data/koledar.json	letni_cikel.8.dogodki.0.rok	Skozi mesec		
json	data/koledar.json	letni_cikel.9.dogodki.0.interzero_vloga	Priložnost za svetovalni paket. Stranke pod pritiskom kupcev so motivirane.		
json	data/koledar.json	letni_cikel.9.dogodki.0.kaj	Veliki B2B kupci običajno pošljejo SAQ in EcoVadis vprašalnike v Q4. Stranke pridejo z 'kako odgovorim?'.		
json	data/koledar.json	letni_cikel.9.dogodki.0.naslov	Priprava na ESG vprašanja		
json	data/koledar.json	letni_cikel.9.dogodki.0.rok	Pred ESG sezono		
json	data/koledar.json	letni_cikel.9.dogodki.1.interzero_vloga	Priložnost za prodajo dodatnih storitev pred koncem leta.		
json	data/koledar.json	letni_cikel.9.dogodki.1.kaj	Kvartalni obračun in projekcija celotnega leta.		
json	data/koledar.json	letni_cikel.9.dogodki.1.naslov	Q3 obračun in pregled		
json	data/koledar.json	letni_cikel.9.dogodki.1.rok	Tretji kvartalni obračun		
json	data/koledar.json	vecletni_horizont.0.datum	Postopno 2026-2030		
json	data/koledar.json	vecletni_horizont.0.kaj	Postopno uveljavljanje EU uredbe 2025/40 o embalaži in odpadni embalaži. Zahteve: zmanjšanje embalaže, recyclability, vsebnost recyclata, ponovna uporaba.		
json	data/koledar.json	vecletni_horizont.0.naslov	PPWR — Uredba o embalaži		
json	data/koledar.json	vecletni_horizont.0.vpliv_na_stranke	Vse, ki dajejo embalirane izdelke na trg, bodo morale prilagoditi embalažo, dobavne verige in dokumentacijo.	Vsi, ki dajejo embalirane izdelke na trg, bodo morali prilagoditi embalažo, dobavne verige in dokumentacijo.	slovnica: osebek (zavezanci/podjetja) → moška množina 'Vsi … bodo morali'
json	data/koledar.json	vecletni_horizont.1.datum	Postopno 2025-2028		
json	data/koledar.json	vecletni_horizont.1.kaj	Postopno se uvajajo zahteve za poročanje o trajnosti. Najprej velika javna podjetja, potem srednja.		
json	data/koledar.json	vecletni_horizont.1.naslov	CSRD — Trajnostno poročanje		
json	data/koledar.json	vecletni_horizont.1.vpliv_na_stranke	Tudi manjši dobavitelji bodo posredno prizadeti, ker bodo kupci zahtevali podatke.		
json	data/koledar.json	vecletni_horizont.2.kaj	Nove zahteve za proizvajalce baterij: digital passport, due diligence, vsebnost recikliranih materialov.		
json	data/koledar.json	vecletni_horizont.2.vpliv_na_stranke	Proizvajalci/uvozniki baterij ali izdelkov z baterijami morajo prilagoditi procese.		
json	data/koledar.json	vecletni_horizont.3.datum	Pričakovano 2026-2030		
json	data/koledar.json	vecletni_horizont.3.kaj	Po baterijah se DPP razširja na tekstilo, gradbene materiale, elektroniko.		
json	data/koledar.json	vecletni_horizont.3.naslov	Digital Product Passport razširitev		
json	data/koledar.json	vecletni_horizont.3.vpliv_na_stranke	Nove zahteve za sledljivost in podatke v dobavnih verigah.		
json	data/konkurenca.json	_dopolnjevanje	Tabelo dopolni z dejanskimi konkurenti, ki jih srečaš. Zapiši: njihovo glavno prednost, kako stranka utemelji izbor zanje, kako se ti odzoveš. Po dveh do treh ponovitvah se naučiš vzorca.		
json	data/konkurenca.json	_kako_pridobiti_intel.0	Vprašaj nove stranke, ki so prišle h Interzero: zakaj so zamenjale?		
json	data/konkurenca.json	_kako_pridobiti_intel.1	Spremljaj javne objave: spletne strani, LinkedIn, sejmi.		
json	data/konkurenca.json	_kako_pridobiti_intel.3	Pravno: ne uporabljaj informacij, ki si jih dobil pod NDA ali zaupno.		
json	data/konkurenca.json	_opis	Battlecards po konkurentu. POMEMBNO: te kartice so PRAGMATIČNI OKVIR. Pred uporabo pri stranki preveri konkretne podatke — cene, obseg, certifikati se spreminjajo. Ne uporabljaj kot 'napad' na konkurenta, ampak kot okvir za predstavitev naše razlike.		
json	data/konkurenca.json	_pravila.0	NIKOLI ne kritiziraj konkurenta direktno. Reci 'razlika je v...', ne 'oni nimajo...'.		
json	data/konkurenca.json	_pravila.1	Drži se preverljivih dejstev. Če nisi prepričan, vprašaj stranko.		
json	data/konkurenca.json	_pravila.2	Stranka pogosto ne ve, kdo so njihovi trenutni partnerji. Najprej vprašaj.		
json	data/konkurenca.json	_pravila.3	Konkurent ni napadalec — je referenca. Če stranka že sodeluje z njim, ima razlog. Spoštuj ga.		
json	data/konkurenca.json	konkurenti.0.kako_odgovoriti	Spoštujemo dolgoletno sodelovanje. Naš pristop ni 'zamenjajte vse'. Predlagamo, da pogledava, kje so morda vrzeli — npr. EE-oprema, mednarodni trgi, ESG poročanje, svetovanje. Tam, kjer Slopak ni dejaven, smo komplementarni.		
json	data/konkurenca.json	konkurenti.0.kdaj_zgubimo.0	Stranka samo z embalažo, lokalno, dolgoletna pogodba.		
json	data/konkurenca.json	konkurenti.0.kdaj_zgubimo.1	Cena je edini kriterij in stranka ne ceni dodatne vrednosti.		
json	data/konkurenca.json	konkurenti.0.kdaj_zmagamo.0	Stranka prodaja v več EU državah.		
json	data/konkurenca.json	konkurenti.0.kdaj_zmagamo.1	Stranka ima EE-opremo ali baterije.		
json	data/konkurenca.json	konkurenti.0.kdaj_zmagamo.2	Stranka potrebuje svetovanje, ne samo shemo.		
json	data/konkurenca.json	konkurenti.0.nase_razlike.0	Mednarodna mreža — Interzero deluje v desetih evropskih državah, kar je ključno za podjetja s prodajo v več državah.		
json	data/konkurenca.json	konkurenti.0.nase_razlike.1	Pokrivamo več tokov: poleg embalaže tudi EE-oprema, baterije, svetovanje, ESG, ravnanje z odpadki.		
json	data/konkurenca.json	konkurenti.0.nase_razlike.2	Strokovni dialog ne samo kot operater sheme, ampak kot svetovalec za EPR strategijo.		
json	data/konkurenca.json	konkurenti.0.nase_razlike.3	Modulardna ponudba — stranka lahko vzame samo to, kar potrebuje.	Modularna ponudba — stranka lahko vzame samo to, kar potrebuje.	črkovanje: 'Modulardna' → 'Modularna'
json	data/konkurenca.json	konkurenti.0.njihove_prednosti.1	Dolgoletne pogodbene relacije s številnimi velikimi proizvajalci.		
json	data/konkurenca.json	konkurenti.0.njihove_prednosti.2	Stabilna mreža za prevzem in obdelavo embalaže.		
json	data/konkurenca.json	konkurenti.0.njihove_prednosti.3	Široko prepoznavna blagovna znamka.		
json	data/konkurenca.json	konkurenti.0.tipicni_argumenti_stranke_za_njih.0	Smo z njimi že 15 let, vse deluje.		
json	data/konkurenca.json	konkurenti.0.tipicni_argumenti_stranke_za_njih.1	Njihov sistem poznamo, ne želimo menjati.		
json	data/konkurenca.json	konkurenti.1.kako_odgovoriti	Specializacija ima vrednost. Vendar imajo večja podjetja običajno več tokov: ko se odpre vprašanje embalaže ali ESG, ima en partner več smisla. Pogosto delamo skupaj z lokalnimi specializiranimi operaterji, kjer je to v interesu stranke.		
json	data/konkurenca.json	konkurenti.1.nase_razlike.0	Pokrivamo VSE EPR tokove na enem mestu — embalaža + EE + baterije + svetovanje.		
json	data/konkurenca.json	konkurenti.1.nase_razlike.1	Stranke ne potrebujejo več operaterjev za različne tokove.		
json	data/konkurenca.json	konkurenti.1.nase_razlike.2	Mednarodna mreža za podjetja, ki prodajajo izven SI.		
json	data/konkurenca.json	konkurenti.1.njihove_prednosti.0	Specializirani za EE-opremo in baterije.		
json	data/konkurenca.json	konkurenti.1.njihove_prednosti.1	Močna prepoznavnost v segmentu EE-opreme.		
json	data/konkurenca.json	konkurenti.1.njihove_prednosti.2	Razvita zbiralna mreža za EE-opremo.		
json	data/konkurenca.json	konkurenti.1.tipicni_argumenti_stranke_za_njih.0	Imamo samo EE-opremo, oni so specializirani.		
json	data/konkurenca.json	konkurenti.1.tipicni_argumenti_stranke_za_njih.1	Že leta sodelujemo, sistem poznajo.		
json	data/konkurenca.json	konkurenti.2.kako_odgovoriti	Razumem, lokalni odnos je vreden. Vendar lokalni zbiralec običajno pokriva ODVOZ, ne pa EPR obveznosti, letnih poročil ali ESG zahtev. To sta dve različni področji. Pri večini strank dela najbolje kombinacija: lokalni zbiralec za izvedbo + Interzero za EPR, poročanje in strateški del. Lahko mirno sodelujeta.		
json	data/konkurenca.json	konkurenti.2.nase_razlike.0	Lokalni zbiralec ureja ODVOZ, ne pa EPR obveznosti, poročanja, strategije.		
json	data/konkurenca.json	konkurenti.2.nase_razlike.1	Interzero in lokalni zbiralec sta KOMPLEMENTARNA, ne konkurenca.		
json	data/konkurenca.json	konkurenti.2.nase_razlike.2	Stranke pogosto zmotijo dve plasti: zbiranje + EPR shema. Z nami imajo eno celostno sliko.		
json	data/konkurenca.json	konkurenti.2.njihove_prednosti.0	Lokalna prisotnost, hiter odziv.		
json	data/konkurenca.json	konkurenti.2.njihove_prednosti.1	Nizki transportni stroški.		
json	data/konkurenca.json	konkurenti.2.njihove_prednosti.2	Osebne relacije, ki gradijo zaupanje.		
json	data/konkurenca.json	konkurenti.2.njihove_prednosti.3	Pogosto fleksibilni pri urnikih in posebnih zahtevah.		
json	data/konkurenca.json	konkurenti.2.tip	Operativni zbiralci, ravnanje z odpadki		
json	data/konkurenca.json	konkurenti.2.tipicni_argumenti_stranke_za_njih.0	Imamo lokalnega, ki nam vse odvaža.		
json	data/konkurenca.json	konkurenti.2.tipicni_argumenti_stranke_za_njih.1	Z njimi delamo deset let.		
json	data/konkurenca.json	konkurenti.2.trg	Slovenija, regija		
json	data/konkurenca.json	konkurenti.3.nase_razlike.0	EPR ni del 'core business' večine podjetij — odjeda fokus.		
json	data/konkurenca.json	konkurenti.3.nase_razlike.2	Spremembe zakonodaje so kompleksne in časovno zahtevne — težko sledimo, če to ni glavna naloga.		
json	data/konkurenca.json	konkurenti.3.njihove_prednosti.1	Polna kontrola, neposreden dostop do podatkov.		
json	data/konkurenca.json	konkurenti.3.njihove_prednosti.2	Notranje znanje, prilagojeno specifiki podjetja.		
json	data/konkurenca.json	konkurenti.3.tip	Stranka ureja sama, brez zunanjega partnerja		
json	data/konkurenca.json	konkurenti.3.tipicni_argumenti_stranke_za_njih.0	Naša HSE oseba je odlična, vse pokriva.		
